run_dir,dataset,method,seed,split_index,metric_accuracy,metric_F1Mi,metric_F1Ma,metric_val_accuracy,metric_best_c,metric_num_train,metric_num_val,metric_num_test,split_train_count,split_val_count,split_test_count,split_train_ratio,split_val_ratio,split_test_ratio,split_split_protocol,split_total_count,diag_shuffle_positives,diag_neg_suppression,diag_semantic_topk,diag_semantic_weight,diag_num_negatives,diag_signature_hops,diag_signature_dim,diag_raw_preserved,diag_raw_weight,diag_gcl_weight
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split0_e50,PubMed,grace,0,0,0.8357953464781589,0.8357953464781589,0.8318454871024077,0.8331643002028397,0.1,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split0_e50,PubMed,rpgcl_auto,0,0,0.8492994357446269,0.8492994357446269,0.8477165001305081,0.84026369168357,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049617767334,raw_preserved_hpfs,0.8356997971602435,0.8345907563557979,0.8345907563557979,0.8306528821238658,0.84026369168357,0.8492994357446269,0.8492994357446269,0.8477165001305081,0.8250507099391481,0.8293285995054841,0.8293285995054841,0.828937172087587
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split1_e50,PubMed,raw_features,0,1,0.8356051480377861,0.8356051480377861,0.833133587342273,0.8387423935091278,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split1_e50,PubMed,grace,0,1,0.8369365371203956,0.8369365371203956,0.8324067962717988,0.8286004056795132,0.1,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split1_e50,PubMed,rpgcl_auto,0,1,0.8576047676409053,0.8576047676409053,0.8540639017358447,0.8509127789046653,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049617767334,raw_preserved_hpfs,0.827079107505071,0.8349711532365435,0.8349711532365435,0.8301019605560972,0.8509127789046653,0.8576047676409053,0.8576047676409053,0.8540639017358447,0.8387423935091278,0.8356051480377861,0.8356051480377861,0.833133587342273
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split2_e50,PubMed,raw_features,0,2,0.8312939833893362,0.8312939833893362,0.8301992881257184,0.8275862068965517,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split2_e50,PubMed,grace,0,2,0.834146959994928,0.834146959994928,0.8299294898542829,0.8438133874239351,0.1,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split2_e50,PubMed,rpgcl_auto,0,2,0.8501236289862423,0.8501236289862423,0.8471961988622528,0.8493914807302231,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049617767334,raw_preserved_hpfs,0.8417849898580122,0.8344005579154251,0.8344005579154251,0.8297536851891035,0.8493914807302231,0.8501236289862423,0.8501236289862423,0.8471961988622528,0.8275862068965517,0.8312939833893362,0.8312939833893362,0.8301992881257184
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split3_e50,PubMed,raw_features,0,3,0.8266024218601408,0.8266024218601408,0.8242096283309926,0.8240365111561866,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split3_e50,PubMed,grace,0,3,0.8356685475179103,0.8356685475179103,0.8312024106396859,0.834685598377282,0.3,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split3_e50,PubMed,rpgcl_auto,0,3,0.8489190388638813,0.8489190388638813,0.8464738887688816,0.842292089249493,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049617767334,raw_preserved_hpfs,0.8356997971602435,0.8367463386800228,0.8367463386800228,0.8322903607005753,0.842292089249493,0.8489190388638813,0.8489190388638813,0.8464738887688816,0.8240365111561866,0.8266024218601408,0.8266024218601408,0.8242096283309926
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split4_e50,PubMed,raw_features,0,4,0.8332593672731884,0.8332593672731884,0.8305718801150257,0.8397565922920892,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split4_e50,PubMed,grace,0,4,0.831484181829709,0.831484181829709,0.8253732605715141,0.842292089249493,1.0,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split4_e50,PubMed,rpgcl_auto,0,4,0.8493628352247512,0.8493628352247512,0.8460548134881846,0.8575050709939148,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049021720886,raw_preserved_hpfs,0.8387423935091278,0.8321181766309517,0.8321181766309517,0.8262149135929917,0.8575050709939148,0.8493628352247512,0.8493628352247512,0.8460548134881846,0.8397565922920892,0.8332593672731884,0.8332593672731884,0.8305718801150257
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split5_e50,PubMed,raw_features,0,5,0.8318011792303303,0.8318011792303303,0.8297082017654631,0.84026369168357,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split5_e50,PubMed,grace,0,5,0.8333227667533126,0.8333227667533126,0.8298947992129461,0.8443204868154158,1.0,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split5_e50,PubMed,rpgcl_auto,0,5,0.8491092373042541,0.8491092373042541,0.8471403007755609,0.8509127789046653,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049021720886,raw_preserved_hpfs,0.8417849898580122,0.8327521714321943,0.8327521714321943,0.8292141585928636,0.8509127789046653,0.8491092373042541,0.8491092373042541,0.8471403007755609,0.84026369168357,0.8318011792303303,0.8318011792303303,0.8297082017654631
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split6_e50,PubMed,raw_features,0,6,0.8379509288023839,0.8379509288023839,0.8361523916309235,0.8311359026369168,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split6_e50,PubMed,grace,0,6,0.837760730362011,0.837760730362011,0.8331066840437381,0.8448275862068966,0.3,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split6_e50,PubMed,rpgcl_auto,0,6,0.8534838014328282,0.8534838014328282,0.8518126715228705,0.853448275862069,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049617767334,raw_preserved_hpfs,0.8412778904665315,0.8385849236036265,0.8385849236036265,0.8344291941798444,0.853448275862069,0.8534838014328282,0.8534838014328282,0.8518126715228705,0.8311359026369168,0.8379509288023839,0.8379509288023839,0.8361523916309235
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split7_e50,PubMed,raw_features,0,7,0.831737779750206,0.831737779750206,0.830002663462139,0.8412778904665315,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split7_e50,PubMed,grace,0,7,0.8294553984657326,0.8294553984657326,0.8251670573352956,0.8397565922920892,0.03,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split7_e50,PubMed,rpgcl_auto,0,7,0.8531034045520827,0.8531034045520827,0.8506632029052207,0.8595334685598377,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049021720886,raw_preserved_hpfs,0.8433062880324543,0.8344639573955493,0.8344639573955493,0.8298551978759893,0.8595334685598377,0.8531034045520827,0.8531034045520827,0.8506632029052207,0.8412778904665315,0.831737779750206,0.831737779750206,0.830002663462139
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split8_e50,PubMed,raw_features,0,8,0.8268560197806378,0.8268560197806378,0.8256715779347017,0.8220081135902637,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split8_e50,PubMed,grace,0,8,0.8300259937868509,0.8300259937868509,0.8250561535246618,0.8331643002028397,3.0,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split8_e50,PubMed,rpgcl_auto,0,8,0.8487922399036328,0.8487922399036328,0.8466103292687498,0.8407707910750507,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049617767334,raw_preserved_hpfs,0.8351926977687627,0.8316743802700818,0.8316743802700818,0.8262577965529657,0.8407707910750507,0.8487922399036328,0.8487922399036328,0.8466103292687498,0.8220081135902637,0.8268560197806378,0.8268560197806378,0.8256715779347017
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_raw_features_seed0_split9_e50,PubMed,raw_features,0,9,0.8324985735116972,0.8324985735116972,0.8304643853480324,0.8230223123732252,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_grace_seed0_split9_e50,PubMed,grace,0,9,0.8295187979458568,0.8295187979458568,0.8242581105481518,0.8311359026369168,1.0,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,False,8,0.5,128,2,128,False,1.0,1.0
runs/rpgcl_auto_homophily_splits0-9_e50/PubMed_rpgcl_auto_seed0_split9_e50,PubMed,rpgcl_auto,0,9,0.851962213909846,0.851962213909846,0.848686801696656,0.8498985801217038,0.01,1972,1972,15773,1972,1972,15773,0.10001521557569504,0.10001521557569504,0.7999695539474487,stratified_1:1:8,19717,False,True,8,0.5,128,2,128,True,1.0,1.0,0.6822049617767334,raw_preserved_hpfs,0.8331643002028397,0.8354149495974132,0.8354149495974132,0.8303657531280693,0.8498985801217038,0.851962213909846,0.851962213909846,0.848686801696656,0.8230223123732252,0.8324985735116972,0.8324985735116972,0.8304643853480324
